[30, 30, 52, 17, 33, 61, 36, 44, 37, 30, 41, 44, 30, 42, 50, 73, 82, 56, 9, 22, 43, 28, 9, 91, 54, 21, 71, 60, 63, 18, 28, 69, 61, 61, 65, 67, 52, 52, 39, 39, 46, 25, 91, 37, 14, 69, 17, 56, 69, 33, 55, 72, 0, 64, 90, 22, 73, 28, 57, 32, 34, 22, 69, 76, 12, 68, 39, 8, 85, 70, 67, 60, 34, 60, 31, 61]
[50, 49, 16, 70, 72, 35, 81, 62, 47, 94, 49, 78, 89, 94, 103, 63, 61, 27, 71, 52, 24, 68, 55, 68, 84, 81, 15, 94, 62, 79, 54, 13, 9, 91, 79, 55, 80, 73, 83, 26, 43, 51, 68, 28, 75, 48, 58, 104, 12, 92, 32, 22, 64, 0, 61, 74, 56, 92, 24, 33, 35, 48, 15, 30, 54, 103, 29, 58, 74, 45, 113, 92, 85, 19, 41, 71]
[60, 59, 72, 104, 71, 32, 80, 52, 53, 108, 49, 68, 120, 93, 100, 23, 10, 86, 99, 93, 73, 71, 85, 9, 66, 94, 75, 74, 33, 108, 62, 74, 70, 68, 49, 24, 63, 55, 79, 73, 44, 94, 8, 73, 91, 21, 73, 94, 50, 99, 38, 40, 90, 61, 0, 83, 18, 108, 83, 75, 59, 68, 76, 32, 78, 81, 77, 89, 22, 21, 98, 71, 86, 45, 60, 44]
[27, 28, 65, 37, 14, 59, 14, 32, 33, 25, 35, 25, 43, 22, 30, 63, 74, 72, 27, 43, 57, 12, 28, 82, 34, 10, 84, 39, 52, 33, 23, 81, 73, 41, 48, 59, 33, 35, 18, 53, 42, 46, 83, 51, 11, 64, 17, 35, 76, 18, 55, 75, 22, 74, 83, 0, 65, 25, 73, 47, 40, 26, 82, 77, 23, 46, 54, 29, 74, 66, 46, 39, 13, 65, 34, 47]
[43, 42, 63, 88, 53, 21, 62, 34, 36, 90, 32, 50, 103, 75, 82, 8, 9, 77, 82, 79, 62, 53, 69, 18, 49, 76, 70, 58, 16, 91, 45, 69, 63, 52, 34, 6, 46, 38, 61, 61, 28, 79, 18, 61, 74, 8, 56, 77, 46, 81, 26, 38, 73, 56, 18, 65, 0, 90, 75, 62, 44, 52, 71, 32, 62, 66, 66, 73, 18, 11, 82, 55, 68, 37, 44, 28]
[50, 51, 80, 33, 38, 83, 33, 57, 57, 2, 59, 47, 27, 29, 32, 88, 99, 84, 25, 48, 71, 37, 38, 107, 55, 15, 99, 56, 77, 22, 47, 97, 89, 60, 71, 84, 55, 59, 37, 68, 66, 51, 108, 66, 18, 89, 37, 42, 96, 16, 78, 97, 28, 92, 108, 25, 90, 0, 85, 61, 60, 46, 98, 100, 38, 61, 67, 36, 99, 90, 52, 58, 27, 86, 55, 71]
[55, 54, 12, 57, 76, 54, 83, 72, 55, 87, 59, 84, 75, 95, 104, 81, 82, 4, 61, 39, 17, 71, 48, 89, 92, 77, 18, 102, 77, 68, 58, 17, 14, 99, 92, 73, 88, 83, 86, 21, 55, 36, 89, 23, 70, 67, 57, 107, 36, 89, 49, 45, 57, 24, 83, 73, 75, 85, 0, 26, 40, 49, 16, 53, 51, 111, 19, 49, 93, 65, 117, 100, 86, 39, 45, 84]
[31, 30, 20, 37, 50, 44, 57, 49, 33, 62, 38, 59, 56, 69, 77, 66, 71, 25, 38, 20, 10, 45, 23, 79, 68, 51, 39, 77, 59, 46, 34, 36, 28, 75, 71, 59, 64, 60, 61, 7, 36, 19, 80, 5, 45, 56, 31, 81, 40, 63, 37, 46, 32, 33, 75, 47, 62, 61, 26, 0, 19, 23, 37, 52, 24, 86, 7, 25, 79, 55, 91, 76, 59, 35, 22, 64]
[16, 14, 29, 46, 38, 28, 46, 31, 15, 61, 19, 45, 64, 59, 68, 47, 53, 41, 43, 34, 23, 33, 27, 62, 52, 47, 46, 62, 40, 52, 19, 44, 35, 59, 52, 40, 48, 43, 49, 21, 17, 35, 62, 19, 42, 39, 23, 69, 36, 58, 21, 37, 34, 35, 59, 40, 44, 60, 40, 19, 0, 14, 45, 41, 23, 71, 24, 31, 60, 38, 79, 60, 50, 26, 6, 45]
[10, 10, 40, 36, 27, 39, 35, 28, 16, 47, 21, 36, 52, 47, 56, 53, 61, 49, 31, 30, 32, 22, 17, 69, 45, 33, 58, 54, 43, 40, 11, 56, 47, 52, 50, 46, 41, 38, 38, 28, 24, 31, 70, 26, 28, 48, 9, 58, 50, 44, 33, 51, 22, 48, 68, 26, 52, 46, 49, 23, 14, 0, 57, 54, 10, 63, 30, 21, 66, 48, 68, 53, 37, 40, 9, 45]
[61, 59, 17, 71, 83, 50, 91, 75, 59, 99, 62, 90, 90, 104, 113, 78, 76, 19, 75, 53, 27, 78, 60, 83, 97, 88, 2, 106, 76, 82, 64, 2, 10, 103, 93, 70, 92, 86, 94, 30, 56, 51, 83, 32, 82, 63, 66, 114, 26, 100, 47, 36, 69, 15, 76, 82, 71, 98, 16, 37, 45, 57, 0, 44, 61, 116, 31, 62, 89, 61, 124, 104, 94, 34, 51, 85]
[50, 49, 43, 86, 70, 19, 79, 53, 44, 101, 43, 71, 104, 93, 102, 40, 34, 56, 84, 72, 47, 67, 68, 39, 74, 86, 43, 84, 43, 93, 54, 42, 39, 79, 63, 34, 70, 62, 80, 47, 35, 71, 39, 48, 82, 24, 63, 99, 18, 95, 22, 8, 76, 30, 32, 77, 32, 100, 53, 52, 41, 54, 44, 0, 64, 92, 52, 72, 48, 21, 106, 81, 84, 17, 45, 55]
[19, 19, 43, 26, 29, 49, 34, 35, 25, 39, 30, 40, 42, 45, 53, 62, 71, 50, 21, 23, 34, 24, 8, 79, 49, 27, 62, 57, 52, 30, 18, 60, 52, 57, 57, 56, 46, 44, 38, 31, 34, 25, 80, 29, 21, 58, 9, 57, 58, 39, 43, 60, 12, 54, 78, 23, 62, 38, 51, 24, 23, 10, 61, 64, 0, 65, 31, 12, 75, 58, 68, 56, 35, 49, 19, 52]
[55, 57, 100, 83, 36, 74, 32, 41, 57, 59, 54, 26, 86, 32, 32, 58, 71, 111, 73, 88, 93, 41, 72, 75, 19, 51, 116, 9, 50, 77, 52, 114, 106, 13, 32, 60, 23, 31, 28, 90, 61, 90, 76, 88, 56, 70, 56, 21, 100, 45, 74, 95, 68, 103, 81, 46, 66, 61, 111, 86, 71, 63, 116, 92, 65, 0, 93, 75, 62, 73, 19, 11, 35, 87, 65, 38]
[38, 36, 14, 41, 57, 46, 65, 55, 39, 69, 44, 66, 60, 76, 84, 70, 73, 18, 44, 23, 5, 52, 29, 82, 75, 58, 33, 84, 64, 51, 40, 30, 23, 82, 76, 62, 71, 66, 68, 4, 41, 22, 82, 5, 51, 59, 38, 88, 38, 70, 40, 45, 39, 29, 77, 54, 66, 67, 19, 7, 24, 30, 31, 52, 31, 93, 0, 31, 83, 57, 98, 82, 66, 35, 28, 70]
[31, 31, 45, 15, 39, 59, 43, 47, 37, 38, 42, 50, 32, 50, 58, 74, 82, 47, 13, 14, 36, 34, 4, 91, 60, 30, 64, 67, 64, 21, 30, 61, 54, 67, 69, 68, 57, 56, 47, 32, 45, 17, 91, 30, 23, 69, 20, 64, 64, 42, 53, 67, 8, 58, 89, 29, 73, 36, 49, 25, 31, 21, 62, 72, 12, 75, 31, 0, 87, 69, 75, 66, 42, 56, 29, 65]
[55, 56, 81, 101, 60, 39, 67, 43, 50, 98, 45, 54, 115, 79, 85, 13, 14, 95, 94, 94, 80, 62, 83, 14, 50, 84, 88, 56, 23, 103, 57, 87, 81, 50, 32, 21, 48, 41, 65, 78, 43, 95, 15, 78, 84, 26, 68, 78, 64, 87, 44, 55, 85, 74, 22, 74, 18, 99, 93, 79, 60, 66, 89, 48, 75, 62, 83, 87, 0, 28, 80, 53, 74, 55, 60, 29]
[40, 40, 54, 84, 55, 12, 64, 37, 34, 90, 31, 54, 100, 78, 86, 19, 16, 68, 79, 73, 54, 54, 65, 24, 55, 76, 60, 65, 23, 88, 43, 59, 53, 59, 42, 13, 51, 43, 64, 53, 24, 73, 25, 53, 73, 3, 54, 82, 36, 82, 18, 27, 70, 45, 21, 66, 11, 90, 65, 55, 38, 48, 61, 21, 58, 73, 57, 69, 28, 0, 88, 62, 70, 27, 40, 35]
[63, 65, 107, 80, 41, 87, 33, 53, 66, 50, 64, 35, 79, 25, 20, 75, 88, 116, 70, 89, 100, 46, 73, 93, 33, 47, 125, 24, 66, 72, 60, 123, 114, 30, 49, 76, 36, 45, 30, 96, 72, 91, 94, 94, 53, 85, 60, 11, 111, 37, 86, 107, 67, 113, 98, 46, 82, 52, 117, 91, 79, 68, 124, 106, 68, 19, 98, 75, 80, 88, 0, 27, 33, 99, 73, 54]
[45, 46, 89, 76, 27, 63, 26, 30, 46, 56, 42, 16, 82, 30, 34, 48, 61, 100, 66, 79, 83, 32, 64, 66, 8, 46, 105, 3, 39, 72, 42, 103, 95, 3, 22, 50, 12, 19, 22, 80, 50, 81, 67, 78, 50, 59, 47, 25, 88, 43, 62, 83, 60, 92, 71, 39, 55, 58, 100, 76, 60, 53, 104, 81, 56, 11, 82, 66, 53, 62, 27, 0, 30, 76, 55, 27]
[36, 37, 77, 49, 15, 66, 7, 34, 41, 26, 41, 20, 51, 9, 18, 64, 77, 85, 38, 56, 69, 17, 41, 84, 28, 16, 95, 29, 53, 42, 32, 93, 85, 33, 45, 62, 28, 33, 9, 65, 49, 59, 85, 63, 21, 69, 28, 22, 85, 14, 63, 84, 34, 85, 86, 13, 68, 27, 86, 59, 50, 37, 94, 84, 35, 35, 66, 42, 74, 70, 33, 30, 0, 74, 44, 45]
[38, 37, 28, 70, 60, 17, 69, 47, 33, 87, 34, 64, 88, 83, 92, 44, 43, 41, 68, 55, 30, 56, 52, 50, 68, 73, 33, 78, 43, 77, 42, 32, 26, 74, 61, 37, 64, 57, 70, 30, 27, 54, 51, 31, 68, 29, 49, 91, 12, 83, 14, 11, 60, 19, 45, 65, 37, 86, 39, 35, 26, 40, 34, 17, 49, 87, 35, 56, 55, 27, 99, 76, 74, 0, 31, 54]
[10, 9, 35, 44, 32, 30, 40, 27, 11, 56, 16, 39, 61, 54, 63, 47, 53, 46, 40, 34, 28, 27, 25, 62, 47, 42, 52, 56, 38, 49, 13, 50, 41, 54, 48, 39, 43, 38, 43, 25, 17, 35, 63, 23, 37, 40, 18, 64, 42, 52, 24, 42, 31, 41, 60, 34, 44, 55, 45, 22, 6, 9, 51, 45, 19, 65, 28, 29, 60, 40, 73, 55, 44, 31, 0, 42]
[34, 35, 73, 78, 33, 38, 39, 17, 31, 70, 26, 25, 89, 50, 57, 21, 34, 86, 70, 74, 68, 35, 61, 40, 22, 57, 85, 30, 12, 77, 34, 84, 76, 25, 8, 22, 19, 13, 37, 66, 30, 76, 41, 65, 57, 32, 44, 50, 65, 59, 39, 59, 61, 71, 44, 47, 28, 71, 84, 64, 45, 45, 85, 55, 52, 38, 70, 65, 29, 35, 54, 27, 45, 54, 42, 0]
