[55, 57, 72, 14, 84, 15, 77, 53, 77, 92, 70, 8, 20, 86, 69, 90, 11, 70, 116, 8, 17, 28, 35, 49, 86, 42, 29, 68, 42, 72, 40, 48, 96, 40, 43, 78, 31, 65, 9, 88, 22, 41, 79, 72, 78, 4, 92, 107, 51, 108, 101, 71, 0, 95, 56, 81, 66, 100, 26, 40, 23, 44, 76, 76, 10, 75, 41, 117, 8, 65, 93, 70, 54, 114, 111, 78]
[62, 66, 53, 81, 11, 91, 88, 71, 115, 67, 29, 87, 87, 74, 28, 47, 95, 28, 86, 87, 78, 93, 62, 64, 99, 54, 78, 50, 60, 86, 86, 47, 83, 92, 90, 17, 68, 31, 99, 100, 86, 55, 82, 59, 126, 97, 79, 57, 43, 78, 52, 44, 95, 0, 63, 83, 110, 89, 77, 63, 103, 101, 105, 28, 97, 25, 54, 77, 97, 32, 96, 25, 43, 84, 80, 57]
[2, 3, 17, 44, 53, 64, 31, 8, 53, 36, 34, 52, 64, 32, 52, 36, 64, 35, 60, 50, 43, 38, 28, 7, 43, 28, 28, 15, 18, 27, 26, 39, 43, 33, 29, 52, 52, 36, 55, 45, 36, 28, 28, 16, 63, 56, 38, 52, 36, 52, 46, 21, 56, 63, 0, 31, 47, 47, 31, 18, 51, 40, 44, 35, 52, 38, 43, 61, 53, 51, 45, 49, 28, 59, 55, 22]
[33, 28, 30, 71, 75, 91, 8, 29, 39, 23, 58, 79, 92, 13, 79, 40, 90, 59, 38, 77, 71, 56, 58, 37, 16, 59, 52, 34, 49, 10, 42, 69, 17, 45, 40, 77, 83, 62, 77, 17, 59, 58, 2, 24, 51, 80, 14, 46, 66, 32, 44, 40, 81, 83, 31, 0, 39, 19, 56, 48, 68, 48, 27, 56, 74, 59, 73, 44, 76, 79, 15, 76, 57, 37, 35, 26]
[48, 44, 59, 62, 100, 80, 31, 39, 11, 62, 81, 67, 83, 51, 97, 75, 76, 82, 75, 65, 64, 37, 61, 47, 31, 67, 46, 60, 56, 30, 31, 79, 54, 27, 25, 99, 82, 82, 59, 32, 46, 66, 38, 54, 17, 63, 53, 85, 78, 71, 81, 66, 66, 110, 47, 39, 0, 54, 49, 53, 44, 22, 16, 81, 56, 84, 79, 83, 58, 95, 41, 95, 72, 75, 73, 59]
[49, 45, 41, 89, 83, 110, 25, 47, 50, 22, 68, 98, 111, 17, 91, 42, 109, 70, 21, 95, 89, 75, 76, 54, 24, 75, 71, 46, 66, 29, 61, 84, 6, 64, 59, 87, 100, 74, 96, 23, 78, 75, 21, 36, 62, 99, 11, 41, 81, 20, 41, 50, 100, 89, 47, 19, 54, 0, 75, 65, 87, 66, 39, 64, 93, 68, 89, 31, 95, 91, 14, 87, 71, 21, 21, 35]
[30, 31, 47, 15, 67, 35, 53, 28, 60, 66, 50, 23, 37, 61, 56, 65, 34, 50, 90, 21, 16, 17, 16, 24, 63, 24, 4, 43, 19, 48, 19, 35, 71, 23, 24, 62, 32, 46, 25, 65, 9, 23, 54, 46, 65, 26, 66, 82, 36, 82, 76, 47, 26, 77, 31, 56, 49, 75, 0, 16, 25, 30, 56, 54, 23, 55, 32, 92, 23, 53, 69, 56, 35, 89, 85, 52]
[16, 20, 32, 27, 52, 46, 47, 19, 62, 53, 34, 36, 46, 50, 45, 50, 47, 35, 78, 34, 26, 30, 10, 11, 58, 14, 15, 28, 4, 42, 24, 26, 61, 30, 29, 49, 35, 32, 41, 60, 24, 13, 46, 33, 70, 41, 56, 67, 25, 69, 60, 31, 40, 63, 18, 48, 53, 65, 16, 0, 41, 39, 56, 38, 38, 39, 27, 78, 39, 42, 62, 43, 21, 76, 73, 38]
[50, 50, 68, 27, 92, 38, 62, 45, 56, 84, 75, 28, 43, 76, 81, 87, 34, 75, 105, 26, 30, 13, 41, 45, 69, 49, 25, 65, 44, 58, 26, 59, 84, 23, 27, 87, 49, 72, 15, 71, 17, 48, 66, 66, 56, 20, 81, 103, 61, 98, 97, 70, 23, 103, 51, 68, 44, 87, 25, 41, 0, 23, 57, 79, 13, 80, 55, 109, 15, 77, 77, 80, 60, 104, 101, 72]
[40, 38, 56, 41, 90, 58, 41, 32, 33, 67, 71, 46, 62, 58, 83, 74, 55, 72, 85, 44, 44, 16, 45, 37, 46, 52, 27, 55, 42, 37, 15, 64, 64, 8, 11, 87, 62, 71, 37, 48, 25, 50, 46, 52, 35, 41, 61, 88, 64, 79, 83, 61, 44, 101, 40, 48, 22, 66, 30, 39, 23, 0, 34, 74, 34, 76, 62, 91, 36, 81, 55, 82, 60, 85, 82, 58]
[46, 41, 52, 70, 96, 90, 19, 38, 12, 50, 77, 77, 92, 40, 96, 66, 87, 79, 60, 75, 72, 48, 65, 47, 15, 69, 52, 55, 58, 20, 38, 81, 40, 36, 33, 96, 88, 80, 70, 17, 55, 68, 27, 47, 24, 74, 40, 73, 79, 57, 71, 61, 76, 105, 44, 27, 16, 39, 56, 56, 57, 34, 0, 77, 68, 80, 83, 69, 69, 95, 25, 93, 72, 60, 59, 50]
[34, 38, 25, 62, 19, 76, 60, 43, 87, 43, 6, 69, 74, 48, 28, 26, 79, 8, 66, 68, 59, 68, 41, 37, 72, 34, 54, 22, 35, 58, 59, 33, 58, 66, 63, 22, 56, 14, 78, 73, 63, 35, 54, 31, 98, 77, 54, 42, 28, 57, 35, 16, 76, 28, 35, 56, 81, 64, 54, 38, 79, 74, 77, 0, 76, 4, 41, 60, 76, 30, 70, 24, 22, 64, 60, 30]
[52, 53, 69, 17, 87, 25, 69, 48, 67, 87, 71, 15, 30, 81, 73, 88, 21, 71, 110, 14, 21, 20, 35, 46, 78, 44, 25, 66, 41, 65, 33, 51, 90, 31, 35, 81, 38, 67, 3, 80, 16, 42, 72, 68, 68, 7, 86, 104, 54, 103, 98, 69, 10, 97, 52, 74, 56, 93, 23, 38, 13, 34, 68, 76, 0, 76, 46, 113, 2, 69, 85, 74, 55, 109, 106, 74]
[36, 40, 29, 61, 16, 75, 64, 45, 90, 47, 5, 69, 72, 52, 24, 30, 78, 5, 70, 67, 58, 69, 41, 39, 75, 33, 55, 26, 36, 61, 61, 31, 62, 68, 65, 18, 54, 12, 78, 77, 63, 34, 58, 35, 100, 77, 58, 46, 26, 61, 39, 20, 75, 25, 38, 59, 84, 68, 55, 39, 80, 76, 80, 4, 76, 0, 39, 64, 76, 26, 73, 20, 21, 68, 64, 34]
[41, 45, 50, 29, 44, 37, 73, 46, 89, 73, 34, 34, 34, 72, 28, 63, 41, 34, 98, 34, 25, 49, 18, 37, 85, 14, 35, 45, 25, 69, 49, 8, 84, 54, 54, 37, 15, 27, 47, 87, 40, 15, 71, 53, 96, 44, 79, 81, 13, 89, 74, 44, 41, 54, 43, 73, 79, 89, 32, 27, 55, 62, 83, 41, 46, 39, 0, 96, 45, 24, 88, 29, 21, 97, 93, 57]
[62, 60, 47, 105, 74, 124, 52, 65, 81, 26, 66, 113, 124, 33, 88, 34, 125, 68, 13, 111, 104, 96, 87, 68, 55, 84, 89, 52, 77, 55, 82, 89, 29, 87, 83, 81, 109, 73, 116, 54, 97, 84, 46, 46, 93, 117, 30, 20, 85, 12, 25, 52, 117, 77, 61, 44, 83, 31, 92, 78, 109, 91, 69, 60, 113, 64, 96, 0, 114, 90, 45, 84, 75, 11, 10, 40]
[52, 54, 70, 16, 86, 23, 71, 49, 69, 88, 71, 14, 28, 82, 72, 88, 19, 71, 111, 13, 20, 21, 35, 47, 79, 43, 25, 66, 41, 67, 34, 51, 91, 33, 37, 81, 37, 66, 2, 82, 17, 42, 74, 69, 70, 5, 87, 105, 54, 104, 99, 70, 8, 97, 53, 76, 58, 95, 23, 39, 15, 36, 69, 76, 2, 76, 45, 114, 0, 69, 87, 73, 55, 110, 107, 75]
[49, 54, 50, 53, 23, 60, 81, 57, 103, 71, 24, 58, 56, 74, 4, 56, 64, 22, 95, 57, 49, 70, 37, 48, 93, 29, 55, 45, 39, 78, 66, 18, 85, 72, 71, 15, 37, 17, 71, 95, 61, 30, 77, 55, 111, 68, 80, 72, 17, 86, 65, 41, 65, 32, 51, 79, 95, 91, 53, 42, 77, 81, 95, 30, 69, 26, 24, 90, 69, 0, 94, 7, 23, 93, 89, 56]
[47, 43, 44, 84, 89, 104, 16, 43, 36, 32, 72, 91, 106, 22, 94, 51, 102, 74, 35, 89, 84, 66, 73, 51, 10, 74, 65, 49, 63, 21, 53, 84, 17, 54, 50, 91, 97, 77, 88, 9, 70, 73, 17, 39, 48, 91, 19, 53, 81, 34, 52, 54, 93, 96, 45, 15, 41, 14, 69, 62, 77, 55, 25, 70, 85, 73, 88, 45, 87, 94, 0, 90, 72, 35, 35, 40]
[47, 52, 46, 57, 16, 66, 79, 56, 102, 66, 19, 63, 62, 70, 4, 50, 70, 17, 90, 62, 54, 72, 40, 47, 91, 31, 57, 42, 40, 76, 67, 23, 81, 74, 72, 8, 43, 14, 75, 92, 64, 33, 74, 52, 111, 73, 76, 65, 20, 81, 59, 37, 70, 25, 49, 76, 95, 87, 56, 43, 80, 82, 93, 24, 74, 20, 29, 84, 73, 7, 90, 0, 23, 88, 84, 52]
[26, 31, 31, 40, 32, 54, 59, 34, 80, 53, 16, 48, 52, 54, 25, 42, 57, 16, 79, 46, 37, 51, 20, 25, 71, 12, 35, 25, 17, 55, 45, 14, 66, 51, 49, 28, 35, 12, 57, 73, 43, 13, 55, 35, 89, 56, 60, 60, 9, 69, 53, 24, 54, 43, 28, 57, 72, 71, 35, 21, 60, 60, 72, 22, 55, 21, 21, 75, 55, 23, 72, 23, 0, 77, 73, 37]
[60, 57, 47, 103, 80, 122, 44, 61, 71, 24, 69, 111, 123, 28, 92, 38, 122, 71, 2, 109, 102, 91, 86, 66, 45, 84, 85, 52, 76, 47, 78, 91, 21, 81, 77, 86, 109, 77, 112, 44, 93, 83, 39, 44, 83, 114, 23, 28, 86, 8, 32, 53, 114, 84, 59, 37, 75, 21, 89, 76, 104, 85, 60, 64, 109, 68, 97, 11, 110, 93, 35, 88, 77, 0, 4, 40]
[57, 54, 43, 99, 76, 119, 43, 58, 70, 20, 65, 108, 119, 25, 88, 34, 119, 67, 6, 106, 98, 89, 82, 62, 44, 80, 82, 48, 72, 45, 75, 87, 19, 79, 74, 82, 105, 72, 109, 44, 90, 80, 36, 40, 82, 111, 21, 25, 82, 4, 28, 49, 111, 80, 55, 35, 73, 21, 85, 73, 101, 82, 59, 60, 106, 64, 93, 10, 107, 89, 35, 84, 73, 4, 0, 36]
[22, 22, 7, 65, 49, 84, 32, 27, 62, 16, 33, 73, 83, 18, 56, 16, 84, 35, 42, 71, 63, 59, 47, 28, 42, 44, 49, 12, 37, 31, 46, 51, 29, 52, 48, 52, 69, 39, 77, 44, 58, 44, 25, 6, 73, 78, 24, 31, 47, 32, 25, 15, 78, 57, 22, 26, 59, 35, 52, 38, 72, 58, 50, 30, 74, 34, 57, 40, 75, 56, 40, 52, 37, 40, 36, 0]
